ID,No.,状态,补货计算异常,风控异常,生单异常,门店编码,门店名称,商品编码,商品名称,舍入值,系统补货数,人工检核补货数,差异值,覆盖期预测销售,安全库存量(计算时),常规陈列,额外陈列,预计期初库存,正常日均销量,补货日正价期初,在途（当日收）,在途（未来日收）,下发规则,熟码商品编码,大分类编码,大分类名称,中分类编码,中分类名称,小分类编码,小分类名称,商品状态,订货分类编码,订货分类名称,销售分类,订货方式,规格,物流模式,内部供应商编码,内部供应商名称,订货单位,大小店标识,商品等级,自定义标签,保质期(天),货架期（天）,折损系数,订货行程,计划交货天数,下一次订货间隔,补货日,预计到货日,补货策略,促销来源,促销开始时间,促销结束时间,最大陈列,最小陈列,陈列百分比,额外陈列量（计算时）,额外陈列百分比（计算时）,补货类型,促销日均销量,D-14销量,D-13销量,D-12销量,D-11销量,D-10销量,D-9销量,D-8销量,D-7销量,D-6销量,D-5销量,D-4销量,D-3销量,D-2销量,D-1销量,D-14markdown销量,D-13markdown销量,D-12markdown销量,D-11markdown销量,D-10markdown销量,D-9markdown销量,D-8markdown销量,D-7markdown销量,D-6markdown销量,D-5markdown销量,D-4markdown销量,D-3markdown销量,D-2markdown销量,D-1markdown销量,D预测销量,D+1预测销量,D+2预测销量,D+3预测销量,D+4预测销量,D+5预测销量,D+6预测销量,预测7日均值,服务水平（计算时）,安全库存量（服务水平）,安全库存上限（天）,安全库存下限（天）,安全库存量上限,安全库存量下限,档期内安全天数,总库存（计算时）,在途（计算时）,库存（实时）,实时库存同步时间,库存天数,补货后库存天数,再订货点,目标库存,需求量,需求单位,团购额外补货数,其他额外补货数,额外需求在途（计算时）,额外需求在途（当日收）,额外需求在途（未来日收）,检核修改原因,生单补货数,商品类型,D日正价销售,D日markdown销售,实时销售同步时间,商品标识
"125,803,276 ",730 ,默认正常,（无异常）该店品当日可以下单,,,1028,徐汇罗秀创邑店,50000201,经典葡式蛋挞,144.00 ,144.00 ,144.00 ,0.00 ,110.30 ,203.50 ,71.00 ,0.00 ,279.60 ,130.80 ,384.00 ,0.00 ,0.00 ,CC&BB热柜推单,10002438,02,Bakery,0256,In-Store-Bakery,025604,Savoury Snacks,1 可订货商品,2,Bakery,面包 In-Store Bakery,中央订货,1.0PCS,在库,DC04,奥乐齐DC04,EA,大店,A,,180,179,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,Members Only 会员专享,2023-05-23,2042-05-23,237 ,20 ,30.00 ,,,动态补货,,129.00 ,97.00 ,199.00 ,220.00 ,98.00 ,134.00 ,112.00 ,84.00 ,97.00 ,165.00 ,156.00 ,118.00 ,115.00 ,89.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,104.40 ,110.30 ,172.40 ,178.40 ,97.60 ,106.40 ,104.00 ,124.80 ,0.97 ,0.00 ,3.00 ,1.80 ,339.19 ,203.51 ,0.00 ,384.00 ,0.00 ,300.00 ,2025-12-04 08:16:30,3.00 ,4.10 ,314.00 ,314.00 ,34.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
"125,756,376 ",731 ,默认正常,（无异常）该店品当日可以下单,,,1029,徐汇大木桥店,50000201,经典葡式蛋挞,144.00 ,144.00 ,144.00 ,0.00 ,165.70 ,299.90 ,71.00 ,0.00 ,350.20 ,179.40 ,233.00 ,288.00 ,0.00 ,CC&BB热柜推单,10002438,02,Bakery,0256,In-Store-Bakery,025604,Savoury Snacks,1 可订货商品,2,Bakery,面包 In-Store Bakery,中央订货,1.0PCS,在库,DC04,奥乐齐DC04,EA,大店,A,,180,179,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,Members Only 会员专享,2023-05-23,2042-05-23,237 ,20 ,30.00 ,,,动态补货,,195.00 ,206.00 ,169.00 ,182.00 ,156.00 ,149.00 ,144.00 ,143.00 ,196.00 ,175.00 ,181.00 ,200.00 ,186.00 ,186.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,0.00 ,0.00 ,0.00 ,170.80 ,165.70 ,174.00 ,185.00 ,159.50 ,173.00 ,161.30 ,170.00 ,0.97 ,0.00 ,3.00 ,1.80 ,499.77 ,299.86 ,0.00 ,233.00 ,288.00 ,407.00 ,2025-12-04 08:16:30,1.30 ,3.80 ,466.00 ,466.00 ,115.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,1.00 ,0.00 ,07:00,生鲜
"125,799,221 ",732 ,默认正常,（无异常）该店品当日可以下单,,,1030,长宁黄金城道店,50000201,经典葡式蛋挞,144.00 ,144.00 ,144.00 ,0.00 ,125.90 ,228.20 ,71.00 ,0.00 ,278.40 ,137.00 ,400.00 ,0.00 ,0.00 ,CC&BB热柜推单,10002438,02,Bakery,0256,In-Store-Bakery,025604,Savoury Snacks,1 可订货商品,2,Bakery,面包 In-Store Bakery,中央订货,1.0PCS,在库,DC04,奥乐齐DC04,EA,大店,A,,180,179,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,Members Only 会员专享,2023-05-23,2042-05-23,237 ,20 ,30.00 ,,,动态补货,,115.00 ,144.00 ,154.00 ,160.00 ,119.00 ,116.00 ,151.00 ,108.00 ,161.00 ,165.00 ,177.00 ,135.00 ,128.00 ,117.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,121.60 ,125.90 ,158.80 ,164.20 ,114.60 ,124.50 ,120.30 ,134.00 ,0.97 ,0.00 ,3.00 ,1.80 ,380.30 ,228.18 ,0.00 ,400.00 ,0.00 ,316.00 ,2025-12-04 08:16:30,3.00 ,4.10 ,354.00 ,354.00 ,76.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,4.00 ,0.00 ,07:00,生鲜
"125,807,366 ",733 ,默认正常,"（计算逻辑限制）补货计算时该店品库存大于再订货点库存
（计算逻辑限制）补货计算时该店品到货日期初库存大于目标库存",,,1032,苏河湾店,50000201,经典葡式蛋挞,144.00 ,0.00 ,0.00 ,0.00 ,86.30 ,151.70 ,59.00 ,0.00 ,246.80 ,105.80 ,327.00 ,0.00 ,0.00 ,CC&BB热柜推单,10002438,02,Bakery,0256,In-Store-Bakery,025604,Savoury Snacks,1 可订货商品,2,Bakery,面包 In-Store Bakery,中央订货,1.0PCS,在库,DC04,奥乐齐DC04,EA,大店,A,,180,179,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,Members Only 会员专享,2023-05-23,2042-05-23,237 ,20 ,25.00 ,,,动态补货,,95.00 ,97.00 ,109.00 ,114.00 ,96.00 ,87.00 ,87.00 ,72.00 ,140.00 ,146.00 ,122.00 ,72.00 ,93.00 ,70.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,80.30 ,86.30 ,120.60 ,121.60 ,77.20 ,87.20 ,81.20 ,92.80 ,0.97 ,0.00 ,3.00 ,1.80 ,252.87 ,151.72 ,0.00 ,327.00 ,0.00 ,270.00 ,2025-12-04 08:16:30,3.00 ,3.00 ,238.00 ,238.00 ,0.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,6.00 ,0.00 ,07:00,生鲜
"125,805,321 ",734 ,默认正常,（无异常）该店品当日可以下单,,,1033,浦东富荟店,50000201,经典葡式蛋挞,144.00 ,144.00 ,144.00 ,0.00 ,93.80 ,161.70 ,46.00 ,0.00 ,237.80 ,108.80 ,319.00 ,0.00 ,0.00 ,CC&BB热柜推单,10002438,02,Bakery,0256,In-Store-Bakery,025604,Savoury Snacks,1 可订货商品,2,Bakery,面包 In-Store Bakery,中央订货,1.0PCS,在库,DC04,奥乐齐DC04,EA,大店,A,,180,179,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,Members Only 会员专享,2023-05-23,2042-05-23,152 ,20 ,30.00 ,,,动态补货,,103.00 ,90.00 ,161.00 ,167.00 ,77.00 ,96.00 ,101.00 ,84.00 ,95.00 ,144.00 ,157.00 ,97.00 ,81.00 ,84.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,81.20 ,93.80 ,146.60 ,161.40 ,79.50 ,89.10 ,84.80 ,100.70 ,0.97 ,0.00 ,3.00 ,1.80 ,269.49 ,161.69 ,0.00 ,319.00 ,0.00 ,259.00 ,2025-12-04 08:16:30,3.00 ,4.40 ,256.00 ,256.00 ,18.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,1.00 ,0.00 ,07:00,生鲜
"125,809,376 ",735 ,默认正常,（无异常）该店品当日可以下单,,,1034,井亭天地店,50000201,经典葡式蛋挞,144.00 ,144.00 ,144.00 ,0.00 ,98.60 ,176.90 ,59.00 ,0.00 ,255.70 ,109.50 ,208.00 ,144.00 ,0.00 ,CC&BB热柜推单,10002438,02,Bakery,0256,In-Store-Bakery,025604,Savoury Snacks,1 可订货商品,2,Bakery,面包 In-Store Bakery,中央订货,1.0PCS,在库,DC04,奥乐齐DC04,EA,大店,A,,180,179,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,Members Only 会员专享,2023-05-23,2042-05-23,237 ,20 ,25.00 ,,,动态补货,,91.00 ,99.00 ,130.00 ,140.00 ,83.00 ,96.00 ,115.00 ,108.00 ,122.00 ,148.00 ,135.00 ,106.00 ,80.00 ,85.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,96.30 ,98.60 ,136.90 ,141.40 ,92.00 ,99.20 ,96.90 ,106.40 ,0.97 ,0.00 ,3.00 ,1.80 ,294.88 ,176.93 ,0.00 ,208.00 ,144.00 ,287.00 ,2025-12-04 08:16:30,1.90 ,4.60 ,276.00 ,276.00 ,20.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,4.00 ,0.00 ,07:00,生鲜
"125,784,936 ",736 ,默认正常,"（计算逻辑限制）补货计算时该店品库存大于再订货点库存
（计算逻辑限制）补货计算时该店品到货日期初库存大于目标库存",,,1035,银都店,50000201,经典葡式蛋挞,144.00 ,0.00 ,0.00 ,0.00 ,70.90 ,128.20 ,46.00 ,0.00 ,249.20 ,84.00 ,169.00 ,144.00 ,0.00 ,CC&BB热柜推单,10002438,02,Bakery,0256,In-Store-Bakery,025604,Savoury Snacks,1 可订货商品,2,Bakery,面包 In-Store Bakery,中央订货,1.0PCS,在库,DC04,奥乐齐DC04,EA,大店,A,,180,179,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,Others 其他促销,2025-01-01,2025-12-31,152 ,20 ,30.00 ,,,动态补货,,60.00 ,58.00 ,142.00 ,130.00 ,45.00 ,57.00 ,56.00 ,58.00 ,72.00 ,172.00 ,118.00 ,79.00 ,88.00 ,71.00 ,0.00 ,1.00 ,0.00 ,2.00 ,0.00 ,0.00 ,5.00 ,0.00 ,0.00 ,4.00 ,0.00 ,7.00 ,2.00 ,8.00 ,63.80 ,70.90 ,130.20 ,138.10 ,53.50 ,66.60 ,62.80 ,83.00 ,0.97 ,0.00 ,3.00 ,1.80 ,213.73 ,128.24 ,0.00 ,169.00 ,144.00 ,264.00 ,2025-12-04 08:16:29,2.10 ,3.90 ,199.00 ,199.00 ,0.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
"125,811,421 ",737 ,默认正常,"（计算逻辑限制）补货计算时该店品库存大于再订货点库存
（计算逻辑限制）补货计算时该店品到货日期初库存大于目标库存",,,1036,嘉定宝龙广场店,50000201,经典葡式蛋挞,144.00 ,0.00 ,0.00 ,0.00 ,57.90 ,112.00 ,46.00 ,0.00 ,215.00 ,77.20 ,263.00 ,0.00 ,0.00 ,CC&BB热柜推单,10002438,02,Bakery,0256,In-Store-Bakery,025604,Savoury Snacks,1 可订货商品,2,Bakery,面包 In-Store Bakery,中央订货,1.0PCS,在库,DC04,奥乐齐DC04,EA,大店,A,,180,179,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,Members Only 会员专享,2023-05-23,2042-05-23,152 ,20 ,30.00 ,,,动态补货,,60.00 ,60.00 ,155.00 ,108.00 ,58.00 ,60.00 ,56.00 ,83.00 ,96.00 ,95.00 ,143.00 ,47.00 ,50.00 ,52.00 ,15.00 ,0.00 ,4.00 ,0.00 ,7.00 ,1.00 ,0.00 ,6.00 ,2.00 ,0.00 ,10.00 ,4.00 ,4.00 ,7.00 ,48.00 ,57.90 ,112.00 ,120.20 ,43.70 ,49.90 ,50.90 ,71.00 ,0.97 ,0.00 ,3.00 ,1.80 ,186.72 ,112.03 ,0.00 ,263.00 ,0.00 ,226.00 ,2025-12-04 08:16:30,3.50 ,3.50 ,170.00 ,170.00 ,0.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
"125,817,556 ",738 ,默认正常,"（计算逻辑限制）补货计算时该店品库存大于再订货点库存
（计算逻辑限制）补货计算时该店品到货日期初库存大于目标库存",,,1037,莘庄仲盛店,50000201,经典葡式蛋挞,144.00 ,0.00 ,0.00 ,0.00 ,157.20 ,273.10 ,61.00 ,0.00 ,437.70 ,170.80 ,422.00 ,144.00 ,0.00 ,CC&BB热柜推单,10002438,02,Bakery,0256,In-Store-Bakery,025604,Savoury Snacks,1 可订货商品,2,Bakery,面包 In-Store Bakery,中央订货,1.0PCS,在库,DC04,奥乐齐DC04,EA,大店,A,,180,179,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,Members Only 会员专享,2023-05-23,2042-05-23,152 ,20 ,40.00 ,,,动态补货,,143.00 ,154.00 ,207.00 ,287.00 ,108.00 ,114.00 ,130.00 ,156.00 ,190.00 ,256.00 ,279.00 ,143.00 ,128.00 ,158.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,128.30 ,157.20 ,266.20 ,270.50 ,121.90 ,134.40 ,136.30 ,167.10 ,0.97 ,0.00 ,3.00 ,1.80 ,455.18 ,273.11 ,0.00 ,422.00 ,144.00 ,566.00 ,2025-12-04 08:16:29,2.60 ,3.50 ,430.00 ,430.00 ,0.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,1.00 ,0.00 ,07:00,生鲜
"125,815,511 ",739 ,默认正常,（无异常）该店品当日可以下单,,,1038,徐汇漕宝日月光店,50000201,经典葡式蛋挞,144.00 ,144.00 ,144.00 ,0.00 ,102.80 ,184.80 ,46.00 ,0.00 ,224.90 ,111.50 ,177.00 ,144.00 ,0.00 ,CC&BB热柜推单,10002438,02,Bakery,0256,In-Store-Bakery,025604,Savoury Snacks,1 可订货商品,2,Bakery,面包 In-Store Bakery,中央订货,1.0PCS,在库,DC04,奥乐齐DC04,EA,大店,A,,180,179,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,Members Only 会员专享,2023-05-23,2042-05-23,152 ,20 ,30.00 ,,,动态补货,,103.00 ,106.00 ,132.00 ,135.00 ,86.00 ,85.00 ,83.00 ,122.00 ,114.00 ,134.00 ,143.00 ,99.00 ,108.00 ,108.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,96.10 ,102.80 ,137.00 ,139.30 ,87.90 ,95.70 ,93.40 ,106.20 ,0.97 ,0.00 ,3.00 ,1.80 ,308.05 ,184.83 ,0.00 ,177.00 ,144.00 ,321.00 ,2025-12-04 08:16:30,1.60 ,4.20 ,288.00 ,288.00 ,63.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
"125,760,466 ",740 ,默认正常,"（计算逻辑限制）补货计算时该店品库存大于再订货点库存
（计算逻辑限制）补货计算时该店品到货日期初库存大于目标库存",,,1039,嘉定南翔店,50000201,经典葡式蛋挞,144.00 ,0.00 ,0.00 ,0.00 ,77.30 ,147.10 ,59.00 ,0.00 ,340.30 ,88.80 ,261.00 ,144.00 ,0.00 ,CC&BB热柜推单,10002438,02,Bakery,0256,In-Store-Bakery,025604,Savoury Snacks,1 可订货商品,2,Bakery,面包 In-Store Bakery,中央订货,1.0PCS,在库,DC04,奥乐齐DC04,EA,大店,A,,180,179,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,Members Only 会员专享,2023-05-23,2042-05-23,237 ,20 ,25.00 ,,,动态补货,,98.00 ,108.00 ,151.00 ,110.00 ,87.00 ,81.00 ,69.00 ,93.00 ,56.00 ,119.00 ,146.00 ,43.00 ,85.00 ,52.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,64.70 ,77.30 ,129.40 ,125.80 ,57.30 ,65.90 ,64.20 ,86.90 ,0.97 ,0.00 ,3.00 ,1.80 ,245.23 ,147.14 ,0.00 ,261.00 ,144.00 ,405.00 ,2025-12-04 08:16:29,3.00 ,4.60 ,224.00 ,224.00 ,0.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
"125,813,466 ",741 ,默认正常,"（计算逻辑限制）补货计算时该店品库存大于再订货点库存
（计算逻辑限制）补货计算时该店品到货日期初库存大于目标库存",,,1040,五角场创智天地店,50000201,经典葡式蛋挞,144.00 ,0.00 ,0.00 ,0.00 ,66.10 ,115.10 ,20.00 ,0.00 ,307.00 ,79.20 ,215.00 ,144.00 ,0.00 ,CC&BB热柜推单,10002438,02,Bakery,0256,In-Store-Bakery,025604,Savoury Snacks,1 可订货商品,2,Bakery,面包 In-Store Bakery,中央订货,1.0PCS,在库,DC04,奥乐齐DC04,EA,大店,A,,180,179,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,Members Only 会员专享,2023-05-23,2042-05-23,237 ,20 ,0.00 ,,,动态补货,,64.00 ,87.00 ,98.00 ,140.00 ,72.00 ,69.00 ,42.00 ,40.00 ,67.00 ,156.00 ,140.00 ,61.00 ,72.00 ,49.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,52.00 ,66.10 ,126.70 ,133.40 ,48.50 ,54.30 ,55.10 ,75.50 ,0.97 ,0.00 ,3.00 ,1.80 ,191.84 ,115.10 ,0.00 ,215.00 ,144.00 ,311.00 ,2025-12-04 08:16:30,2.90 ,4.80 ,181.00 ,181.00 ,0.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
"125,821,646 ",742 ,默认正常,（无异常）该店品当日可以下单,,,1041,凯德虹口店,50000201,经典葡式蛋挞,144.00 ,144.00 ,144.00 ,0.00 ,104.70 ,188.60 ,46.00 ,0.00 ,265.70 ,114.00 ,363.00 ,0.00 ,0.00 ,CC&BB热柜推单,10002438,02,Bakery,0256,In-Store-Bakery,025604,Savoury Snacks,1 可订货商品,2,Bakery,面包 In-Store Bakery,中央订货,1.0PCS,在库,DC04,奥乐齐DC04,EA,大店,A,,180,179,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,Members Only 会员专享,2023-05-23,2042-05-23,152 ,20 ,30.00 ,,,动态补货,,104.00 ,97.00 ,163.00 ,155.00 ,96.00 ,97.00 ,79.00 ,80.00 ,116.00 ,164.00 ,146.00 ,121.00 ,106.00 ,88.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,97.30 ,104.70 ,153.40 ,154.50 ,93.90 ,101.80 ,97.10 ,113.80 ,0.97 ,0.00 ,3.00 ,1.80 ,314.36 ,188.62 ,0.00 ,363.00 ,0.00 ,291.00 ,2025-12-04 08:16:29,3.10 ,4.40 ,293.00 ,293.00 ,28.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
"125,819,601 ",743 ,默认正常,（无异常）该店品当日可以下单,,,1042,光合新座店,50000201,经典葡式蛋挞,144.00 ,144.00 ,144.00 ,0.00 ,103.50 ,171.90 ,46.00 ,0.00 ,253.20 ,104.30 ,201.00 ,144.00 ,0.00 ,CC&BB热柜推单,10002438,02,Bakery,0256,In-Store-Bakery,025604,Savoury Snacks,1 可订货商品,2,Bakery,面包 In-Store Bakery,中央订货,1.0PCS,在库,DC04,奥乐齐DC04,EA,大店,A,,180,179,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,Members Only 会员专享,2023-05-23,2042-05-23,152 ,20 ,30.00 ,,,动态补货,,93.00 ,104.00 ,139.00 ,105.00 ,97.00 ,132.00 ,99.00 ,95.00 ,163.00 ,113.00 ,148.00 ,105.00 ,103.00 ,91.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,91.80 ,103.50 ,122.10 ,127.70 ,95.60 ,105.70 ,99.80 ,99.60 ,0.97 ,0.00 ,3.00 ,1.80 ,286.47 ,171.88 ,0.00 ,201.00 ,144.00 ,285.00 ,2025-12-04 08:16:29,2.20 ,5.20 ,275.00 ,275.00 ,22.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,1.00 ,0.00 ,07:00,生鲜
"125,758,421 ",744 ,默认正常,"（计算逻辑限制）补货计算时该店品库存大于再订货点库存
（计算逻辑限制）补货计算时该店品到货日期初库存大于目标库存",,,1043,招商花园城店,50000201,经典葡式蛋挞,144.00 ,0.00 ,0.00 ,0.00 ,108.80 ,197.90 ,46.00 ,0.00 ,312.60 ,123.80 ,403.00 ,0.00 ,0.00 ,CC&BB热柜推单,10002438,02,Bakery,0256,In-Store-Bakery,025604,Savoury Snacks,1 可订货商品,2,Bakery,面包 In-Store Bakery,中央订货,1.0PCS,在库,DC04,奥乐齐DC04,EA,大店,A,,180,179,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,Members Only 会员专享,2023-05-23,2042-05-23,152 ,20 ,30.00 ,,,动态补货,,60.00 ,94.00 ,192.00 ,167.00 ,131.00 ,131.00 ,93.00 ,92.00 ,122.00 ,192.00 ,177.00 ,122.00 ,82.00 ,102.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.00 ,90.40 ,108.80 ,190.20 ,188.00 ,84.90 ,94.90 ,96.30 ,121.10 ,0.97 ,0.00 ,3.00 ,1.80 ,329.89 ,197.94 ,0.00 ,403.00 ,0.00 ,338.00 ,2025-12-04 08:16:29,3.40 ,3.40 ,307.00 ,307.00 ,0.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
"125,774,781 ",745 ,默认正常,"（计算逻辑限制）补货计算时该店品库存大于再订货点库存
（计算逻辑限制）补货计算时该店品到货日期初库存大于目标库存",,,1044,凯德晶萃店,50000201,经典葡式蛋挞,144.00 ,0.00 ,0.00 ,0.00 ,141.10 ,255.80 ,71.00 ,0.00 ,399.70 ,149.60 ,392.00 ,144.00 ,0.00 ,CC&BB热柜推单,10002438,02,Bakery,0256,In-Store-Bakery,025604,Savoury Snacks,1 可订货商品,2,Bakery,面包 In-Store Bakery,中央订货,1.0PCS,在库,DC04,奥乐齐DC04,EA,大店,A,,180,179,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,Members Only 会员专享,2023-05-23,2042-05-23,237 ,20 ,30.00 ,,,动态补货,,165.00 ,141.00 ,128.00 ,177.00 ,118.00 ,154.00 ,128.00 ,149.00 ,165.00 ,190.00 ,227.00 ,151.00 ,138.00 ,131.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,136.30 ,141.10 ,176.50 ,179.10 ,127.10 ,134.70 ,131.20 ,149.10 ,0.97 ,0.00 ,3.00 ,1.80 ,426.25 ,255.75 ,0.00 ,392.00 ,144.00 ,440.00 ,2025-12-04 08:16:29,2.70 ,3.70 ,397.00 ,397.00 ,0.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
"125,770,691 ",746 ,默认正常,（无异常）该店品当日可以下单,,,1045,长宁龙之梦店,50000201,经典葡式蛋挞,144.00 ,144.00 ,144.00 ,0.00 ,123.60 ,225.30 ,71.00 ,0.00 ,271.80 ,134.50 ,390.00 ,0.00 ,0.00 ,CC&BB热柜推单,10002438,02,Bakery,0256,In-Store-Bakery,025604,Savoury Snacks,1 可订货商品,2,Bakery,面包 In-Store Bakery,中央订货,1.0PCS,在库,DC04,奥乐齐DC04,EA,大店,A,,180,179,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,Members Only 会员专享,2023-05-23,2042-05-23,237 ,20 ,30.00 ,,,动态补货,,118.00 ,143.00 ,157.00 ,160.00 ,107.00 ,117.00 ,119.00 ,121.00 ,143.00 ,191.00 ,154.00 ,143.00 ,105.00 ,107.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,118.20 ,123.60 ,164.40 ,164.70 ,110.50 ,119.40 ,115.30 ,132.80 ,0.97 ,0.00 ,3.00 ,1.80 ,375.57 ,225.34 ,0.00 ,390.00 ,0.00 ,306.00 ,2025-12-04 08:16:29,2.90 ,4.00 ,349.00 ,349.00 ,77.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
